model_name,f1,f3,f5,recall,negative predictive value,precision,roc_auc,training_time,prediction_time
RandomOver_LR,0.21758150910249566,0.4841973737667973,0.5966821321261313,0.6980329318156703,0.9754588278615276,0.12887660164857587,0.7819388393603666,18.549829244613647,0.032685279846191406
LR,0.21519308943089432,0.4833297827013209,0.5979559475193328,0.7020112719637529,0.9755673246379044,0.1270728731171611,0.7818080614652653,10.626165628433228,0.029853105545043945
RandomOver_LR_RFECV,0.22255932387040847,0.48228793262683345,0.5878260869565217,0.6809592220134821,0.9746822122151529,0.13301672962763086,0.7782316172562005,3.703436851501465,0.014398336410522461
SMOTENC_LR_RFECV,0.22177680304882433,0.48183877519137636,0.5878982712863449,0.6816775334291082,0.9746828211449641,0.13243092380686575,0.7778355307567474,305.5363790988922,0.012129545211791992
LR_RFECV,0.21970589016476172,0.48142471918831353,0.58945045066444,0.6856006188529119,0.9748071797323983,0.13081294213150876,0.7781043184697839,2.301515817642212,0.012589216232299805
SMOTENC_LR,0.19535759371283046,0.4749756054289009,0.6091009165320542,0.7396397391977014,0.9766464454224654,0.11254130129557856,0.7731150659959729,1350.1157839298248,0.039018869400024414
